Source_File,Title,Content,Country,Chunk_ID,Topic_ID,Topic_Label_Description
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf In addition, feedback loops can assist teachers, for example, helping them notice 53 Mostow, J., Aist, G., Burkhead, P., Corbett, A., Cuneo, A., Eitelman, S., Huang, C., Junker, B., Sklar, M.B., & Tobin, B. (2003). Evaluation of an automated reading tutor that listens: Comparison to human tutoring and classroom instruction. Journal of Educational Computing Research, 29(1), 61–117. https://doi.org/10.2190/06AX-QW99-EQ5G-RDCF 54 Shute, V.J., Ventura, M., & Kim, Y.J. (2013). Assessment and learning of qualitative physics in Newton's Playground. The Journal of Educational Research, 106(6), 423–430. https://doi.org/10.1080/00220671.2013.832970 55 Shute, V J. (2008). Focus on formative feedback. Review of Educational Research, 78(1), 153–189. https://doi.org/10.3102/0034654307313795 56 Black, P., & Wiliam, D. (2009). Developing the theory of formative assessment. Educational Assessment, Evaluation and Accountability, 21(1), 5-31. https://doi.org/10.1007/s11092-008-9068-5 39 their own patterns of responding to students’ ideas. Moreover, feedback loops are critical to the continuous improvement of products and the implementation of programs. Due to the importance of feedback loops, formative assessment could be a leading area for schools’ explorations of powerful uses of AI in teaching and learning. Educators can build upon alignments between their long-standing visions for formative assessment and the emerging capabilities that AI holds. Further, the professional assessment community brings a toolkit for asking and answering questions about topics like bias and fairness. The psychometric toolkit of methods is a strong start toward the questions that must be asked and answered because it already contains ways to measure bias and fairness and, more generally, to benchmark the quality of formative assessments. But as our discussion reveals, AI can only make feedback loops better if we keep a firm eye on the weaknesses of AI and how AI introduces new concerns. An Example: Automated Essay Scoring One instructive example is Automated Essay Scoring (AES). To become strong writers, which is a valuable life skill, students need regular and specific feedback. However, reviewing and providing feedback on essays is very time consuming for humans. Hence, Ellis Page provided a first vision for computer programs that could review and provide feedback on student essays in 196657, and much effort has gone into AES technologies in the intervening 56 years. Many research review articles are available to summarize the progress, which has been impressive.58 Further, some of today’s applications of AES technologies will be familiar to readers, such as Grammarly, Turnitin, and the various essay analysis engines used by publishers and assessment companies. Also note that while the traditional AES functionality emphasizes scoring or rating essays, newer AI-enabled products focus more on providing students with constructive criticism and developing their skills as writers. Writing is a life skill that is important to the pursuit of college and career ambitions, and developing writers require comprehensive feedback. If developers could inexpensively augment human feedback to developing writers with AI feedback, it’s possible that support for learning to write could become more equitable. And yet, AES is an instructive example because researchers have analyzed limitations, too.59 AES technologies in AI can analyze some features of student essays but can also be misled by the length of an essay, by a student who places appropriate keywords in sentences that don’t make sense, and other flaws that a human reader would easily notice. In a telling quote, one team that reviewed the state of the art wrote this: The authors further note that while human and AI judgements of essays may correlate, people and computers are not noticing the same things in student writing. Due to these limitations, we must continue to emphasize a human in the loop foundation for AI-enhanced formative assessment.",USA,35,4,D
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf In a telling quote, one team that reviewed the state of the art wrote this: The authors further note that while human and AI judgements of essays may correlate, people and computers are not noticing the same things in student writing. Due to these limitations, we must continue to emphasize a human in the loop foundation for AI-enhanced formative assessment. AI may support but not replace high-quality, human-led processes and practices of formative assessment in schools. 57 Page, E.B. (1966). The imminence of grading essays by computer. Phi Delta Kappan, 47(5), 238–243 58 Ke, Z., & Ng, V. (2019). Automated essay scoring: A survey of the state of the art. In Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence, 6300–6308. https://doi.org/10.24963/ijcai.2019/879 59 Doewes, A. & Pechenizkiy, M. (2021). On the limitations of human-computer agreement in automated essay scoring. In Proceedings of the 14th International Conference on Educational Data Mining (EDM21). https://educationaldatamining.org/EDM2021/virtual/static/pdf/EDM21_paper_243.pdf 40 “Nevertheless, the time when AES systems will be able to operate on a par with human judges, with similar levels of connoisseurship for such features as meaning, emotion, originality, creativity, fluency, sense of audience and so on, arguably remains a long way off.” —Gardner, O’Leary, and Yuan60 Key Opportunities for AI in Formative Assessment Based on the listening sessions we held, we see three key areas of opportunity in supporting formative assessment using AI systems and models. First, we recommend a strong focus on measuring what matters61 and particularly those things that have not been easily measured before and that many constituents would like to include in feedback loops. The example above, AES, was chosen because writing remains a valuable academic, workplace, and life skill. Looking at community goals through the lens of their visions for their high school graduates, we see that families/caregivers, students, and community leaders want to nurture graduates who solve problems adaptively, who communicate and collaborate well, who persevere and self-regulate when they experience challenges. “What matters” today reaches beyond a sole focus on the core academic content measured by large-scale summative assessments, to support students and teachers with actionable feedback that nurtures the broader skills students need to succeed and thrive. Further, within core academic content, AI may help us to provide feedback on the more realistic and complex aspects of doing math, for example, or investigating scientific phenomena, understanding history, or discussing literature. Second, we’d like to see a strong focus on improving help-seeking and help-giving.62 Asking for and giving help is crucial to learning63 and practicing a growth-mindset and central to the notion of human feedback loops. Students may not always know when they need help. In one example, computer algorithms can detect a student who is “wheel spinning” (working hard on mastering content but not making progress).64 A student who is working hard may not feel like they need help, and the teacher may not be aware that the student is struggling if he or she appears to be “on task.” AI may also be helpful by highlighting for students and teachers what forms of assistance have been most useful to the student in the recent past so that an educator can expand access to specific assistance that works for that individual student. Finally, educators may learn things from AI-enabled systems and tools that give feedback and hints during the completion of 60 Gardner, J., O'Leary, M. & Yuan, L. (2021). Artificial intelligence in educational assessment: ""Breakthrough? Or buncombe and ballyhoo?"" Journal of Computer Assisted Learning, 37(5), 1207–1216. https://doi.org/10.1111/jcal.12577 61 Merrill, S. (2020). In schools, are we measuring what matters? Edutopia.",USA,36,2,E
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Finally, educators may learn things from AI-enabled systems and tools that give feedback and hints during the completion of 60 Gardner, J., O'Leary, M. & Yuan, L. (2021). Artificial intelligence in educational assessment: ""Breakthrough? Or buncombe and ballyhoo?"" Journal of Computer Assisted Learning, 37(5), 1207–1216. https://doi.org/10.1111/jcal.12577 61 Merrill, S. (2020). In schools, are we measuring what matters? Edutopia. https://www.edutopia.org/article/schools-are-we- measuring-what-matters 62 Roll, I., Aleven, V., McLaren, B.M., Koedinger, K.R. (2011). Improving students’ help-seeking skills using metacognitive feedback in an intelligent tutoring system, Learning and Instruction, 21(2), 267–280. https://doi.org/10.1016/j.learninstruc.2010.07.004. 63 Webb, N.M., & Farivar, S. (1994). Promoting helping behavior in cooperative small groups in middle school mathematics. American Educational Research Journal, 31(2), 369–395. https://doi.org/10.3102/00028312031002369 64 Kai, S., Almeda, M.V., Baker, R. S., Heffernan, C., & Heffernan, N. (2018). Decision tree modeling of wheel-spinning and productive persistence in skill builders. Journal of Educational Data Mining, 10(1), 36–71. https://doi.org/10.5281/zenodo.3344810 41 homework, utilizing that feedback to later reinforce concepts in direct instruction and strengthen the one-on-one support provided to students.65 AI-enabled systems and tools can provide teachers with additional information about the students’ recent work, so their instructor has a greater contextual sense as they begin to provide help. Third, we advocate for teachers and students to be strongly involved in designing feedback loops as developers produce AI-enhanced formative assessments so they can directly voice what would make assessments less onerous and more convenient and valuable to them.66 Earlier in the Teaching section, we emphasized how important it is to involve teachers in designing, selecting, and evaluating AI-enhanced technologies. Students need to be centered, too. They are experiencing AI in their everyday lives, and they have strong opinions on what is valuable and safe. There are local and cultural variations in how people provide and receive feedback, so adjusting feedback to align with community norms is important. Key Recommendation: Harness Assessment Expertise to Reduce Bias Bias and fairness are important issues in assessment design and administration,67 and they hold relevance for the area of AI-enabled assessment. In traditional assessment, a test item might be biased if unnecessary details are included that differentially advantage some students (e.g., a story-based item that references a sport that only boys play regularly may be less helpful to girls). As discussed earlier, with AI, we now must worry about algorithmic discrimination which can arise due to the manner in which AI algorithms are developed and improved from large datasets of parameters and values that may not represent all cohorts of learners. Algorithmic discrimination is not just about the measurement side of formative assessment; it is also about the feedback loop and the instructional interventions and supports that may be undertaken in response to data collected by formative assessments. There is a question both about access to such interventions and the quality or appropriateness of such interventions or supports. When an algorithm suggests hints, next steps, or resources to a student, we have to check whether the help-giving is unfair because one group systematically does not get useful help which is discriminatory. Fairness goes beyond bias as well. In AI-enabled formative assessment, both the opportunity to learn through feedback loops, as well as the quality of learning in and outside of such loops, should be addressed. Issues of bias and fairness have arisen in traditional assessments, and the field of psychometrics has already developed valuable tools to challenge and address these issues.68 Assessment as a field may have a head start on tackling bias and fairness for AI in education. And yet the issues expand with AI, so the work is not done.",USA,37,4,D
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Fairness goes beyond bias as well. In AI-enabled formative assessment, both the opportunity to learn through feedback loops, as well as the quality of learning in and outside of such loops, should be addressed. Issues of bias and fairness have arisen in traditional assessments, and the field of psychometrics has already developed valuable tools to challenge and address these issues.68 Assessment as a field may have a head start on tackling bias and fairness for AI in education. And yet the issues expand with AI, so the work is not done. Strong and deliberate attention to bias and fairness is needed as future formative assessments are developed. 65 Walker, E., Rummel, N. & Koedinger, K.R. (2015). Adaptive intelligent support to improve peer tutoring in algebra. International Journal of Artificial Intelligence in Education, 24, 33–61 https://doi.org/10.1007/s40593-013-0001-9 66 Swiecki, Z., Khosravi, H., Chen, G., Martinez-Maldonado, R., Lodge, J.M., Milligan, S., Selwyn, B. & Gašević,D. (2022). Assessment in the age of artificial intelligence. Computers and Education: Artificial Intelligence, 3. k https://doi.org/10.1016/j.caeai.2022.100075 67 Reynolds, C.R., & Suzuki, L.A. (2012). Bias in psychological assessment: An empirical review and recommendations. Handbook of Psychology, Second Edition. https://doi.org/10.1002/9781118133880.hop210004 68 Kaplan, R.M., & Saccuzzo, D.P. (2017). Psychological testing: Principles, applications, and issues. Cengage Learning. 42 Related Questions As indicated, formative assessment is an area in which AI is expanding along a continuum that can be guided by visions already in place, such as the 2017 NETP. It is an area in which AI is poised to grow, especially with capabilities that power more feedback loops in student learning. As this growth takes place, we suggest ongoing attention to the following questions: ● Is formative assessment bringing benefits to the student learning experience and to the efficacy of classroom instruction? ● Are humans being centered in AI-enabled formative assessment and feedback loops? ● Are we providing empowering professional development to teachers so they can leverage feedback loops and safeguard against concerns? ● To what extent are the developers and implementers of AI-enabled systems and tools tackling new sources of algorithmic bias and continuing to make assessment fairer? ● Are governance policies regarding who owns, controls, and can view or use AI-enabled formative assessment data appropriate and adequate? ● Do we have sufficient guardrails against misuse of formative assessment data or automatically generated interpretations of student achievement and learning, such as on dashboards? ● Is trust in an AI-enabled assessment system, feedback loops, and data generated by such assessments growing or diminishing? 43 Research and Development Policy relies upon research-based knowledge; likewise, improving practice depends on feedback loops that analyze empirical evidence. Consequently, the 2010 NETP specified a series of “grand challenges” which were “R&D problems that might be funded and coordinated at a national level.” One 2010 NETP grand challenge was to create personalized learning systems that continuously improve as they are used: “Design and validate an integrated system that provides real-time access to learning experiences tuned to the levels of difficulty and assistance that optimize learning for all learners and that incorporates self- improving features that enable it to become increasingly effective through interaction with learners.”69 Since 2010, much R&D has addressed this challenge. Conferences about learning analytics, educational data mining, and learning at scale have blossomed. Developers have created platforms that use algorithms and the analysis of big data to tune learning experiences. The challenge has not been fully achieved, and further work on this challenge is still relevant today.",USA,38,2,E
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Conferences about learning analytics, educational data mining, and learning at scale have blossomed. Developers have created platforms that use algorithms and the analysis of big data to tune learning experiences. The challenge has not been fully achieved, and further work on this challenge is still relevant today. Insight: Research Can Strengthen the Role of Context in AI Despite the relevance of 2010’s grand challenges, it has become apparent that the R&D community is now looking to expand their attention. The 2010 challenges were stated as technical problems. Today’s researchers want to more deeply investigate context, and today’s tech companies want to develop platforms that are responsive to the learners’ characteristics and situations more broadly—not just in terms of narrow cognitive attributes. We see a push to transform R&D to address context sensitivity. We look forward to new meanings of “adaptive” that broaden outward from what the term has meant in the past decade. For example, “adaptive” should not always be a synonym of “individualized” because people are social learners. Researchers therefore are broadening “adaptivity” to include support for what students do as they learn in groups, a form of learning that is prevalent in schools across the U.S. The focus on context is not an accident. Context is a traditional challenge in AI.70 Thus, researchers and developers are wise to prioritizing context. Unless we invest more in AI that is context-sensitive, it is quite likely that AI will break and fail to achieve educational goals. Agreeing to prioritize context won’t be easy. As illustrated above in Figure 12, there will be a tension between depth of context and pace of technological advances in AI R&D. On the one hand, AI is sometimes presented as a race to be the first to advance new techniques or scale new applications—innovation is sometimes portrayed as rapidly going to scale with a minimally viable product, failing fast, and only after failure, dealing with context. On the other hand, researchers and developers see that achieving good innovations with AI in education will clearly 69 U.S. Department of Education, Office of Educational Technology. (2010). Transforming American Education: Learning Powered by Technology. U.S. Department of Education. p. 78 70 Boden, M.A. (2018). Artificial intelligence: A very short introduction. Oxford. ISBN: 978-0199602919 44 require bringing more context into the process early and often. For example, researchers highlight that humans must be continually adjusting the goals for technology and have noted that when we set forth goals, we often don’t yet fully understand context; and as we learn about context, the goals must change.71 This suggests that context must be prioritized early and habitually in R&D; we don’t want to win a race to the wrong finish line. Figure 12: The tension between depth of context and pace of technological advances in AI Further, intensifying focus on context in this work will change the nature of the R&D. There won’t be just one type of change in R&D because context has multiple meanings. Attendees in our listening sessions described four types of context necessary for the future. We list these four types of context below and then expand on each one in its own section. These four types emerged as topics of provocations to think differently about R&D but certainly do not exhaust the important ways of investigating context. 1. Focus on the Long Tail: How could we use big data and AI to pay more attention to the “long tail” of edtech use—going beyond a few “most typical” ways of using emerging technology and instead solving for digital equity and inclusion? 2.",USA,39,2,E
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Attendees in our listening sessions described four types of context necessary for the future. We list these four types of context below and then expand on each one in its own section. These four types emerged as topics of provocations to think differently about R&D but certainly do not exhaust the important ways of investigating context. 1. Focus on the Long Tail: How could we use big data and AI to pay more attention to the “long tail” of edtech use—going beyond a few “most typical” ways of using emerging technology and instead solving for digital equity and inclusion? 2. Partnership in Design-Based Research: How can we change who is involved and influential in designing the future of AI in education to more centrally include students, teachers, and other educational constituents? 3. Connect with Public Policy: How can work on AI in education build on general advances in AI ethics, safety, and regulation and contribute additional advances specific to educational policy? 4. Rethink Teacher Professional Development: How can we solve for new systems of teacher professional development (both pre-service and in-service) that align to the increasingly core role of technology in the teaching profession? 71 Russell, S. (2019). Human compatible: Artificial intelligence and the problem of control. Penguin. ISBN: 9780525558637 45 “We can't necessarily always apply traditional research methodologies to this topic because educational technology changes so quickly.” —Kristina Ishmael, Office of Educational Technology Attention to the Long Tail of Learner Variability At the core of R&D of AI in education, innovators will be building models that fit available data. The increasing scale and prevalence of technologies means that the data is coming from and including a wide range of different contexts and varied ways that people in those contexts engage in teaching and learning. Researchers in our listening sessions drew attention to the promise of AI for addressing “context” by reference to the long tail of learner variability. Figure 13: The long tail of learner variability As depicted in Figure 13, learners vary in their strengths and needs. The most frequently occurring mix of strength and needs (also known as “teaching to the middle”) is depicted leftmost, with less frequently occurring mixes spreading to the right. Rising upward, the figure depicts the number of learners who benefit from a particular learning design, pathway, or approach. We argue that AI can bring opportunities to address a wider spectrum of strengths and needs but only if developers and innovators focus on the long tail and not only “teaching to the middle.” For the sake of argument, the figure indicates three zones. In a first zone, curricular resources are mostly standardized, with perhaps a dimension or two of adaptivity. For example, many existing products adapt based on the correctness of student answers and may also provide options to read or hear text in a second language. However, the core of the instructional approach is highly standardized. In a second zone, there is greater balance between how much standardization and how much adaptivity students can access. Universal Design for Learning (UDL) is one set of recommendations for providing learning opportunities in multiple formats and for 46 accommodating different learning progressions.72 UDL can enable accommodating more ways in which learners vary, and as teachers know, there are many more important ways to adapt to students than found in today’s edtech products. Students are neurodiverse. They bring different assets from their experiences at home, in their communities, and in their cultures. They have different interests and motivations.",USA,40,8,T
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf In a second zone, there is greater balance between how much standardization and how much adaptivity students can access. Universal Design for Learning (UDL) is one set of recommendations for providing learning opportunities in multiple formats and for 46 accommodating different learning progressions.72 UDL can enable accommodating more ways in which learners vary, and as teachers know, there are many more important ways to adapt to students than found in today’s edtech products. Students are neurodiverse. They bring different assets from their experiences at home, in their communities, and in their cultures. They have different interests and motivations. And they learn in varied settings—classrooms and schools differ, and at-home students learn in informal settings in ways that could complement school learning. These are all important dimensions of “context.” Zone 3 indicates highly adaptive learning, where standardization is less successful and where we need to discover a wider variety of approaches to engage learners and sustain powerful learning. Researchers in our listening sessions noted the promise of Zone 3 because AI’s ability to recognize patterns in data can extend beyond the most common patterns and because AI's ability to generate customized content can extend beyond what people can reasonably generate on their own. Notice that although the Zone 1 bar appears to be the tallest, and thus tends to attract initial attention, there are more students in Zones 2 and 3, the regions where AI can provide more help. Thus, it’s important to ask where AI researchers and developers are directing their attention. When we say a model “fits,” are we saying it fits the most common and typical uses by teachers and learners? This sort of R&D is easier to do. However, machine learning and AI also can tailor a model to the less common and more culturally specific contexts, too. Therefore, how can constituents cultivate interdisciplinary expertise to direct attention among researchers and developers to focus on the long tail? If we do, the quality of what we do for those represented in that tail can be more adaptive and more context-sensitive. And to be most effective, it will require the integration of contextual, content, and technical expertise. Within the long-tail challenge, the community is wondering how we can get to research insights that are both general and specific enough. When research produces very general abstractions about learning, it often doesn’t give developers enough guidance on exactly how to adjust their learning environments. Conversely, when research produces a specific adaptive algorithm that works on one educational platform, it often remains hard to apply to additional platforms; research can be too detailed as well. The research community is also thinking about new partnerships that could bring more data and more diverse perspectives to the table, the topic of the next section. Focusing on the long tail of learner variability is particularly important to addressing a long- standing key research question: “Do new AI-enhanced approaches work to improve learning, and for whom and under what conditions?” Partnership in Design-Based Research Of course, teachers must be included in rethinking their own professional development. This thought leads to another priority aspect of context: partnership in design-based research. With regard to inclusive design, attendees in our listening sessions brought up a variety of co-design73 72 Rose, D. (2000). Universal design for learning. Journal of Special Education Technology, 15(4), 47-51. https://doi.org/10.1177/016264340001500407 73 Roschelle, J., Penuel, W., & Shechtman, N. (2006). Co-design of innovations with teachers: definition and dynamics. In Proceedings of the 7th International Conference on Learning Sciences, Bloomington, IN.",USA,41,4,D
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf This thought leads to another priority aspect of context: partnership in design-based research. With regard to inclusive design, attendees in our listening sessions brought up a variety of co-design73 72 Rose, D. (2000). Universal design for learning. Journal of Special Education Technology, 15(4), 47-51. https://doi.org/10.1177/016264340001500407 73 Roschelle, J., Penuel, W., & Shechtman, N. (2006). Co-design of innovations with teachers: definition and dynamics. In Proceedings of the 7th International Conference on Learning Sciences, Bloomington, IN. https://doi.dx.org/10.22318/icls2006.606 47 and other participatory processes and goals that can be used in R&D.74 By co-design, they mean sharing power with non-researchers and non-developers through all the phases of design and development, which would result in more influence by teachers, students, and other constituents in the shape of AI-enabled edtech. The shift toward co-design was palpable throughout our listening sessions, but as researchers and developers have not standardized on one particular co- design method, we share some representative examples. ● Youth can powerfully participate in design when researcher methods include participant co-design. Such research can investigate how to improve edtech while educating students. A listening session attendee asked about developing students’ awareness of what data are being collected and how data are being used by developers. ● There is a near future need to go beyond representation so that co-designed solutions consider more generous contexts for broader possibilities, according to attendees. ● The shift of power dynamics is another research-worthy interest of the panel and attendees to understand the balance between a teacher’s agency and a machine’s suggestions. ● Likewise, such longitudinal research will require both the infrastructure and institutional support to fund necessary experimentation and requisite failures to elicit positive results and safe innovation. ● There is a desire for rapid cycle evaluations with inclusive feedback loops that return to the educators themselves as essential relative to traditional research approaches. ● Many researchers also mentioned a focus on explainable AI as essential to enable participation in the design and evaluation of emerging AI approaches in education. The conversations raised this question: how can co-design provide an empowering form of participation in design and thus achieve digital inclusion goals? Such digital inclusion can span many layers of design, including diverse representation in design of policies around data, design of adaptivity, and other user experiences in AI systems, design of plans for cultivating AI literacy for users of new platforms, and lastly, the design of plans to evaluate systems. Re-thinking Teacher Professional Development With regard to teachers as professionals, both researchers and other educators attending our listening sessions were highly concerned about the disconnect between how teachers are prepared versus how they are expected to work with emerging technology. When we discuss learning, teachers are central actors, and thus the contexts in which they are prepared is centrally important to their ability to do great work in current and emerging technological environments. Teacher professional development, professional learning, and leadership (PD or PL) for emerging technologies was seen as an area needing intense re-thinking, and research could lead the way. Today, few who prepare to become a teacher in an established pre-service program learn about the effective use of educational technology in schools and classrooms; those who do 74 Center for Integrative Research in Computing and Learning Sciences (CIRCLS). (2022, Feb.). From Broadening to Empowering: Reflecting on the CIRCLS’21 Convening. https://circls.org/circls21report 48 have the opportunity to investigate technology rarely think about the structures that shape its use in the classroom and in educational leadership.",USA,42,4,D
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Today, few who prepare to become a teacher in an established pre-service program learn about the effective use of educational technology in schools and classrooms; those who do 74 Center for Integrative Research in Computing and Learning Sciences (CIRCLS). (2022, Feb.). From Broadening to Empowering: Reflecting on the CIRCLS’21 Convening. https://circls.org/circls21report 48 have the opportunity to investigate technology rarely think about the structures that shape its use in the classroom and in educational leadership. Consequently, a troubling dichotomy arises between a small set of investigators who specifically consider educational technology in their research on teaching and a broader group of educators who see educational technology as a generic instructional resource. The challenge is high because teacher professional development will remain highly varied by local contexts. Yet insufficient attention to teachers as leaders in the use and further development of effective educational technology is widespread in teacher professional development research. One response can be in terms of investigating how to nurture greater AI literacy for all teachers. AI literacy is not only important to protect educators and students from possible dangers but also valuable to support teachers to harness the good and do so in innovative ways. A panelist reminded the group that this work implies how we prepare educators with a baseline AI literacy and understanding. More transparency and authentic dialogue can foster trust, which was mentioned by a researcher as a chief concern for all teachers and students. This is not to suggest that AI literacy is a complete or even a simple fix. Researchers want to ask fundamental questions about what it means for teachers to be professionals, especially as emerging technologies gain ground in schools and classrooms—our teachers’ professional workplaces. Researchers want to broadly reconceptualize teacher professionalism and to stop treating technology as an add-on element of professional development. Connecting with Public Policy Defining human-centered AI for education requires the embrace of a human-centered principle and foundation for developing and formulating policies that govern the application and use of AI more generally throughout society. For example, power dynamics that arise between companies and consumers in society around issues like data ownership will also arise in the education-specific ecosystem. Further, the public discourse in which people are discussing ethics, bias, responsibility, and many other necessary concepts will be happening simultaneously in public policy and in educational ecosystems. One clear implication in our listening sessions was that efforts to improve AI literacy in education could be important and helpful to society more generally. For example, one panelist said that an overarching goal of improving AI literacy is necessary if they are to contribute to how those technologies are designed. Another researcher was interested in how edtech can provide environments where students can experience having difficult discussions across perspectives, an issue which is endemic to present society. A third researcher noted the insufficiencies of prior efforts to contend with algorithmic bias, ethics, and inclusion due to a classroom’s complex social dynamics. Researchers want to take a lead in going beyond checkbox approaches to take these issues seriously. And they also acknowledge that engaging with policy is often a new form of context for edtech and AI researchers, many of whom don’t have long experiences in policy arenas.",USA,43,0,E
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf Another researcher was interested in how edtech can provide environments where students can experience having difficult discussions across perspectives, an issue which is endemic to present society. A third researcher noted the insufficiencies of prior efforts to contend with algorithmic bias, ethics, and inclusion due to a classroom’s complex social dynamics. Researchers want to take a lead in going beyond checkbox approaches to take these issues seriously. And they also acknowledge that engaging with policy is often a new form of context for edtech and AI researchers, many of whom don’t have long experiences in policy arenas. Likewise, developers often do have experience with some policy issues, such as data privacy and security, but are now needing to become part of new conversations about ethics, bias, 49 transparency, and more, a problem that the EdSAFE AI Alliance is addressing through multi- sector working groups and policy advocacy.75 Key Recommendation: Focus R&D on Addressing Context Attendees who have participated in listening sessions leading up to this report were exceptionally clear that their view of future R&D involved a shift from narrow technical questions to richer contextual questions. This expansive shift toward context, as detailed below, is the foundational orientation that the listening session attendees saw as being necessary to advancing R&D. Attendees included these as dimensions of context: • learner variability, e.g., in disabilities, languages spoken, and other relevant characteristics; • interactions with peers, teachers, and others in the learning settings; • relationships across home, school, and community settings, including cultural assets; • instructional resources available while learning; • teacher preparation; and • policies and systems that structure teaching and learning. To more fully represent the context of teaching and learning, including these and other dimensions of text, researchers will have to work in partnership with others to understand which aspects of context are most relevant to teaching and learning and how they can be usefully incorporated into AI models. Ongoing Questions for Researchers As mentioned earlier, people are good at context; AI—not so much. R&D investment in context- rich edtech thus could serve multiple national interests because finding ways to do a better job with context would be a fundamental advancement in AI. Indeed, questions like these reverberate across all applications of AI in society, and education is a centrally good context for investigating them: ● Are AI systems moving beyond the tall portions of the “long tail” to adapt to a greater range of conditions, factors, and variations in how people learn? ● To what extent are AI technologies enhancing rather than replacing human control and judgment of student learning? ● How will users understand the legal and ethical implications of sharing data with AI enabled technologies and how to mitigate privacy risks? ● To what extent does technology account for the complex social dynamics of how people work and learn together, or is technology leading humans to narrow or oversimplify? ● How can we more clearly define what we mean by a context-sensitive technology in terms that are both concrete and broad enough? How can we measure it? 75 Nentrup, E. (2022). How Policymakers Can Support Educators and Technology Vendors Towards SAFE AI. EdSAFE AI Alliance. https://www.edsafeai.org/post/how-policymakers-can-support-aied 50 ● To what extent are technical indicators and human observations of bias or unfairness working together with human observations? How can concerns about ethics and equity in AI technologies become actionable both in R&D, and later, when AI is widely used? ● Are we learning for whom and under what conditions AI systems produce desired benefits and impacts and avoid undesirable discrimination, bias, or negative outcomes?",USA,44,-1,O
ai_report_us_gov.pdf,ai_report_us_gov.pdf,"ai_report_us_gov.pdf How can we measure it? 75 Nentrup, E. (2022). How Policymakers Can Support Educators and Technology Vendors Towards SAFE AI. EdSAFE AI Alliance. https://www.edsafeai.org/post/how-policymakers-can-support-aied 50 ● To what extent are technical indicators and human observations of bias or unfairness working together with human observations? How can concerns about ethics and equity in AI technologies become actionable both in R&D, and later, when AI is widely used? ● Are we learning for whom and under what conditions AI systems produce desired benefits and impacts and avoid undesirable discrimination, bias, or negative outcomes? Desired National R&D Objectives Attendees sought immediate progress on some key R&D issues, such as these: • Clarifying and achieving a consensus on the terms that go beyond data privacy and data security, including ideas like human-centered, value-sensitive, responsible, ethical, and safe so constituents can advocate for their needs meaningfully and consistently • Creating and studying effective programs for AI literacy for students, teachers, and educational constituents in general, including literacy with regard to the ethics and equity issues specific to AI in educational settings • Advancing research and development to increase fairness, accountability, transparency, and safety in AI systems used in educational settings • Defining participatory or co-designed research processes that include educators in the development and conduct of research related to the development, use, and efficacy of AI- enabled systems and tools • Highlighting and advancing R&D efforts that empower the participation and voices of youth regarding research, data, and design of AI applications for teaching and learning Longer term desires for a national R&D program include some of the following objectives: • Funding sustainable partnerships that uncover what context means and how it can be addressed over longer periods of time • Better connecting goals for “broadening participation” (for example, in STEM learning pathways) to strategies for addressing learner variability and diversity • Prioritizing research to revitalize support for instructors in light of the increasingly technological nature of K-12, higher education, and workplace learning settings • Creating infrastructure and new ways of working together beyond individual field- initiated grants so that R&D with big data and leveraging emerging AI capabilities becomes safer and more productive 51 Recommendations Earlier, we asked two guiding questions: 1. What is our collective vision of a desirable and achievable educational system that leverages automation while protecting and centering human agency? 2. On what timeline will we be ready with necessary guidelines and guardrails along with convincing evidence of positive impacts, so that we can ethically and equitably implement this vision widely? Answers to the first question are provided throughout the Learning, Teaching, Assessment, and Research sections. This section turns to a call to action to education leaders and to recommendations. Core to the Department’s perspective is that education will need leadership specific to our sector. Leadership should recognize and build on prior accomplishments in edtech (such as strong prior work on student privacy and school data security) as well as broad frameworks for safe AI (such as the Blueprint for an AI Bill of Rights). Leadership must also reach beyond these accomplishments and frameworks to address emerging opportunities and risks that are specific to novel capabilities and uses of AI in education. Insight: Aligning AI to Policy Objectives Individual sections of this policy report provided insights in each of four areas—learning, teaching, assessment, and research.",USA,45,-1,O
