Source_File,Title,Content,Country,Chunk_ID,Topic_ID,Topic_Label_Description
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Figure 1 : AI4T professional learning pathway in France • Date: 17.11.2022 • Dates: 04.01.2023- • Date: 25.01.2023 • One day training in academy • Format: online 25.03.2023 • Format: online (local level) • Duration: 1.5 hours • Format: online • Duration: 1.5 hours • Date: 6 sessions (02-03/2023 • Number of participants: 175 • Duration: 2 to 3 hours • Number of participants: 105 • Format: face-to-face • Number of participants: 120 + • Duration: 1 day / 7 hours (5 randomly selected teachers • This session was organised not enrolled), plus 30 in 6 different cities. Number of Academic leaders + AI4T participants: 226 French team Webinar to Experts webinar Face-to-face MOOC introduce project n°1 session •Date 15.03.2023 (strike day) •Date: first semester 2024 •Format: online •Duration: 1.5 hours •Duration: 1.5 hours •Program of the session: presentation of the results of the project Expertswebinar Closing session n°2 French participants accessed the AI4T MOOC on the French Fun-Campus platform from January to March 2023. During the three months, representatives from the French Ministry of Education and from the MOOC team (INRIA Labs) were available every day to assist teachers via the Fun-Campus forum. The link to the textbook was provided in the MOOC as an additional resource. There were, in addition to the learning materials, two online webinars and one face-to-face session (one per participating local 8 education authority, also called “académie1” in France). The first webinar featured presentations on AI and learning analytics in the field of education. During the face-to-face session, teachers participated in AI-themed discussions and activities. In these sessions, teachers tested the tool Vittascience aimed at visualising the workings of a deep neural network. They also worked on classroom activities incorporating generative AI. And finally, they reflect on how to best assess ethical concerns involving AI tools prior to using these tools in the classroom. The second webinar was aimed at presenting the textbook. In both the intervention and control groups, maths teachers also received free access to an AI teaching tool called Kwyk. Kwyk is an online resource consisting of self-correcting maths exercises, corresponding to the French secondary school curriculum. Additionally, it provides teachers with analytical tools to better assess their students’ difficulties. 1 In France, the “académie” refers to an educational unit, or local authority, that is based on geographical location, called “region” in French. 9 Experimental design Participant selection and sample randomisation Between May and October 2022, with the help of the French Ministry of Education and 7 local education authorities, 256 volunteer teachers across 120 schools were selected to participate in the project. The sample consisted of 142 maths teachers, 113 English language teachers and 1 teacher from another subject. Participation was initially restricted to high school teachers, but it later came to include lower- secondary education teachers (“enseignants de collèges”) of students in grade 9. In order to participate in the project, teachers had to teach students aged 14 to 172, whom they had identified at the beginning of the school year, prior to the randomisation process. The sample is not considered representative of the general population of teachers. However, the Ministry of Education selected different types of schools (i.e. “lycée général”, “lycée professionnel”, “lycée polyvalent” and “collèges”3) from different geographical areas, including overseas territories. The evaluation team proceeded with randomly dividing the sample into two groups: an intervention group and a control group. The intervention group had access to the AI4T professional learning pathway during the experimentation year, while the control group was granted access to the online learning resources only at the end of the experimentation year.",France,5,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf The sample is not considered representative of the general population of teachers. However, the Ministry of Education selected different types of schools (i.e. “lycée général”, “lycée professionnel”, “lycée polyvalent” and “collèges”3) from different geographical areas, including overseas territories. The evaluation team proceeded with randomly dividing the sample into two groups: an intervention group and a control group. The intervention group had access to the AI4T professional learning pathway during the experimentation year, while the control group was granted access to the online learning resources only at the end of the experimentation year. Randomisation took place after the administering of the baseline questionnaire for teachers. Participants were randomised at the school level. Following the recommendations of Banerjee & Duflo (2017), stratification was employed as the chosen method for randomisation. The evaluation team created strata of 4 schools each. When the number of schools could not be divided by 4, we formed strata of 3 or 2 schools. To determine homogeneity within a stratum, stratification criteria were classified by order of importance. The first criterion, académie, was used as a strict randomisation criterion to divide the original sample into sub-samples. The remaining criteria were then used to form strata within each sub-sample to minimise the differences between schools. These criteria included:  School type  Index of the school socio-economic dynamics  Number of volunteer teachers in the school  Percentage of mathematics teachers among the volunteers  Percentage of men among the volunteers While some criteria, such as the académie and the number of volunteer teachers in the school, were selected for logistical purposes, others were chosen because they had been identified as having a potential impact on perceptions of and attitudes towards technology, e.g. gender (Poyet, 2015; Badia et al., 2014; Céci, 2019), course subject (Perotta, 2013), and school socio-economic dynamics (Perotta, 2013). School type was included because it was linked to teachers' subject and to the socio-economic dynamics of the school. Numbers were then randomly generated to select the schools that would be placed in the intervention group. When the stratum contained three schools, the number 1 or 2 was first randomly generated to determine the number of schools in the stratum that would be part of the intervention group. A summary 2 In order to obtain sufficient numbers of participants, teachers of 14-year-old students were added to the participant pool, hence widening the sample beyond the initial focus on teachers of students aged 15 to 17. 3These schools correspond to different academic student profiles, so that ‘lycée général’ students typically aim for university training, ‘lycée professionnel’ students typically aim for vocational types of training, whereas ‘collèges’ students are a younger student population, usually aged between 10-15. 10 table was then created to compare the two groups based on the stratification criteria. Some schools in the intervention group were swapped with schools in the control group when it helped reduce differences between the two groups. A subset of schools within the intervention group was then selected for the qualitative evaluation. We first selected schools where several teachers had already given their consent to participate in recorded interviews, at the beginning of the project. We also aimed to select different schools based on the randomisation criteria. Theoretical framework AI4T started as a pioneer project on AI in education, tackling a relatively unexplored topic. To improve the evaluation questions asked at the beginning of the project, the evaluation team adopted a theoretical framework drawing from various domains of expertise, including AI but also digital technologies and professional development evaluation. Specifically, we drew from Guskey's work as a foundational framework (2000).",France,6,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf We first selected schools where several teachers had already given their consent to participate in recorded interviews, at the beginning of the project. We also aimed to select different schools based on the randomisation criteria. Theoretical framework AI4T started as a pioneer project on AI in education, tackling a relatively unexplored topic. To improve the evaluation questions asked at the beginning of the project, the evaluation team adopted a theoretical framework drawing from various domains of expertise, including AI but also digital technologies and professional development evaluation. Specifically, we drew from Guskey's work as a foundational framework (2000). According to Guskey, the effective evaluation of professional development requires the collection and analysis of five critical levels of information: (1) participants' reactions,(2) participants' learning, (3) organisational support and change, (4) participants’ use of new knowledge and skills, and (5) students’ learning outcomes. For each level we created strong indicators adapted from existing scales and tested them during the pilot phase of the project. Scales were based on the Likert format and generally had 7 answer options for teachers and 5 for students. The response anchors were chosen following the recommendations of Casper et al. (2019) to ensure equal intervals between each anchor. 11 Figure 2: Theoretical framework for the evaluation of the AI4T professional learning pathway Participants’ reactions were assessed by measuring participants’ engagement and satisfaction with the professional learning pathway. The engagement scale was adapted from Deng et al. (2020). The level of engagement with the professional learning pathway was measured using the behavioural, cognitive, social and emotional connections that the participants made with the course content, the instructors and with other learners. Behavioural engagement corresponds to learners’ observable actions such as note-taking, while cognitive engagement corresponds to participants’ cognitive investment in the learning process. Social engagement refers to both learner-instructor and learner- learner interactions, while emotional engagement centres on emotional connections with the professional learning pathway (enjoyment, interest, etc.). The satisfaction scale was adapted from Yenneck (2014). Yenneck identified key dimensions of satisfaction, such as satisfaction with the perceived usefulness of the course, which have an impact on learning benefits and ensuing changes in teaching practice. For both scales, participants were presented with statements and had to answer on a Likert scale from strongly disagree to strongly agree. The answers were then converted into scores from 1 to 7. The measure of participants' learning was based on the content of the AI4T MOOC and additional reports on AI (European Commission, 2019; Samoili et al., 2020; Fengchun et al., 2021). Experts on AI in education from and outside of the consortium were consulted to review the questions and their interpretation. To measure participants’ learning, we asked participants to assess their own knowledge of AI, indicate their level of familiarity with AI technologies, answer true/false questions on how AI works, and identify tools that contain AI. We also asked them through open questions to give a definition of AI and to name an AI tool that could be used for educational purposes. Data on organisational support and change were collected through school leaders. Guskey recommends assessing whether the organisation’s policies and characteristics are compatible with the 12 implementation of the changes being planned. To address the integration of AI, the evaluation team assessed the technological infrastructure and technology leadership of the schools. Access to technological equipment is sometimes described as the first-order barrier for technology integration, in comparison to the second-order barrier that is teachers’ beliefs (Ertmer et al., 2012). A technological infrastructure is a prerequisite for integrating technology into teaching practices.",France,7,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Data on organisational support and change were collected through school leaders. Guskey recommends assessing whether the organisation’s policies and characteristics are compatible with the 12 implementation of the changes being planned. To address the integration of AI, the evaluation team assessed the technological infrastructure and technology leadership of the schools. Access to technological equipment is sometimes described as the first-order barrier for technology integration, in comparison to the second-order barrier that is teachers’ beliefs (Ertmer et al., 2012). A technological infrastructure is a prerequisite for integrating technology into teaching practices. The second variable to be measured, technology leadership, was developed by Anderson and Dexter (2005). In their model of technology leadership, Anderson and Dexter point to several indicators such as school leaders’s own use of the technology. They stress the importance of school leaders setting an example by using the technology themselves in order to encourage its use in the whole school. Their indicators also include the number of days school leaders spend on planning, maintaining and administering the technology and the presence of an ethics policy within the school for the use of the technology. We used these indicators to assess whether the school context was favourable to AI integration. Because Shattuck (2009) emphasises the importance of school leaders in upholding a vision for integrating technology that aligns with teachers' vision, we also included this factor in our measures. Finally, we assessed the administrative and financial support provided to teachers for their participation in the professional learning pathway. Given the specific context of the project, which centres on changing teachers’ perceptions of AI and encouraging the integration of AI tools in classrooms, the measure of participants’ use of knowledge and skills was extensively developed by incorporating to the framework, the Technology Acceptance Model (Davis, 1989), described by Scherer et al. (2019, p.4) as follows: In the literature, the question is repeatedly put forward as to what variables determine technology integration in education. Measuring user acceptance of technology is a way of determining the teacher's intentions toward using new technologies in their educational practice. Over the last decades, a series of models have been proposed to describe the mechanism behind and factors affecting technology adoption. […] Despite the variety of models, the TAM has dominated the research landscape as the most commonly used model to describe use intentions and actual technology use. Figure 3 : Technology Acceptance Model developed by Davis and al. (1989) This model identifies two main variables, “perceived ease of use” and “perceived usefulness”, that determine behavioural intention to use and actual use of a technology. The evaluation team adapted the original scale from Davis et al. (1989) to measure “perceived ease of use of AI”. To measure the perceived usefulness of AI, we created items specific to the teaching profession, that enabled us to gain information on the specific teaching practices (identified by André Tricot, Cnesco, 2020) for which teachers perceived AI to be the most useful. In order to counter-balance the positive concept of 13 “perceived usefulness”, we also studied participants’ answers on “risks” posed by AI, based on elements identified by Schiff (2021) and Remian (2019). Some versions of the TAM also include the concept of “attitude”, which definition and scope often varies (Njiku, 2019). We took a particular interest in one of the subdimensions of attitude, namely “affects”. Affects regarding AI are prominent in the AI literature (Wang and Wang, 2019, Cave et al., 2019); they are also of interest to AI4T project partners, and they can further impact the use of technology (Février et al., 2011).",France,8,0,L
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Some versions of the TAM also include the concept of “attitude”, which definition and scope often varies (Njiku, 2019). We took a particular interest in one of the subdimensions of attitude, namely “affects”. Affects regarding AI are prominent in the AI literature (Wang and Wang, 2019, Cave et al., 2019); they are also of interest to AI4T project partners, and they can further impact the use of technology (Février et al., 2011). We therefore measured AI anxiety by adapting items from the Wang and Wang scale on AI anxiety (2019), and AI enjoyment by generating items based on existing scales on computer enjoyment (Christensen & Knezek, 2009; Noiwan et al., 2005). Both behavioural intentions to use AI and actual use of AI were measured, in accordance with the TAM. We also characterised the types of use by asking questions on the frequency of use, on the tools used, and on the tasks performed with the tools. Finally, we measured participants’ awareness of ethical issues when using AI by using items from a subscale on ethics in the AI literacy scale (Wang et al., 2022). Due to the characteristics of the AI4T professional learning pathway – objectives, duration and content – and the focus on teachers, we did not measure student learning outcomes, but we instead gathered contextual information on students’ knowledge, attitudes and ethical concerns regarding AI. We created an attitude-towards-AI-in-education scale based on the concept of attitude developed by Njiku et al. (2019) and on existing scales on attitude towards AI (Suh & Ahn, 2022; Shepman & Rodway, 2020). For the ethical concerns scale, we reviewed existing literature to include the main concerns mentioned in current research on AI in education (Jang et al., 2022; Remian, 2019; Schiff, 2021; Akgun & Greenhow, 2021; European Commission, 2022; Holmes et al., 2021). Evaluation instruments The evaluation of the AI4T intervention is both quantitative and qualitative. Data was collected using questionnaires and interviews. The evaluation also draws on additional materials such as learning analytics provided by the teachers’ activity on the MOOC and produced by the Loria. The evaluation protocol and instruments were validated by the Comité d'éthique de déontologie et d'intégrité scientifique (CERNI) of the Université de Nantes. Teachers, students and school leaders were tasked with answering online questionnaires. To measure the impact of the AI4T professional learning pathway on teachers, teacher participants were asked to answer the questionnaire twice – first, at the beginning and then, at the end of the experiment – while school leaders and students answered the questionnaire only once, at the end of the experiment, for contextual information. To administer the questionnaires, the French Ministry for Education sent generic links to teachers’ and school leaders’ email inboxes. They were also given individual evaluation numbers, required to access the questionnaires. Finally, students completed the questionnaire in class under the supervision of a school staff member. Students from the same class used their teacher’s evaluation number. The teacher questionnaires covered the main outcomes: teachers’ knowledge, perceptions and use of AI. In the baseline questionnaire, teachers were asked to provide some basic background information about themselves (e.g. sex, teaching experience, etc.). In the endline questionnaire, teachers who had participated in the intervention were asked questions relating to their engagement and satisfaction with the intervention. The school leader questionnaire was used to provide informational data on the general characteristics and technological infrastructure of the schools, and on the administrative and financial support available for teachers’ professional learning and integration of AI in the classroom.",France,9,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf The teacher questionnaires covered the main outcomes: teachers’ knowledge, perceptions and use of AI. In the baseline questionnaire, teachers were asked to provide some basic background information about themselves (e.g. sex, teaching experience, etc.). In the endline questionnaire, teachers who had participated in the intervention were asked questions relating to their engagement and satisfaction with the intervention. The school leader questionnaire was used to provide informational data on the general characteristics and technological infrastructure of the schools, and on the administrative and financial support available for teachers’ professional learning and integration of AI in the classroom. Finally, the student surveys addressed students’ understanding of AI, attitude towards AI and ethical concerns regarding AI. 14 Online interviews were conducted with teachers and school leaders from a subset of schools from the intervention group. Interviews took place after completion of the endline questionnaire in order to avoid creating a bias in participants who had either taken part in the interviews or not. The interviews focused on teachers’ experiences with the professional learning activities and the AI tools. They addressed the factors already present in the questionnaires in order to provide a better understanding of participants’ answers. Teachers were also asked about their expectations and recommendations regarding AI policies. Figure 4 : Calendar of the evaluation of the AI4T intervention November- January-March April 2023 May-June 2023 December2022 2023 AI4T professional Endline Interviews Baseline learning pathway questionnaires questionnaire Teachers, Teachers Teachers, School leaders Teachers School leaders, (intervention (intervention Students group only) group only) Learning analytics were collected by the Loria. They correspond to the digital traces left by users of the MOOC (i.e., teachers in the intervention group only). These traces were used to assess users’ levels of engagement with the online materials (e.g., via the number of clicks or the consistency in watching video tutorials), and to identify types of learners through cluster analysis. A correspondence table matches the IDs of the learning traces with the IDs entered in the survey. Thanks to table, the evaluation team studied how engagement with the MOOC modulates the impact of the professional learning activities on teachers’ knowledge, perceptions and use of AI. More information on learning traces and analytics can be found in the report Methodological Framework For Data Collection and Learning Analysis (deliverable D1.3). 15 Data 3.1 Sample characteristics The distribution of female and male teachers in the teacher participant sample is relatively even. Compared to the general teacher population, female teachers are slightly under-represented in the present sample, representing 54.4% of participants, compared to 65.6% across French schools (DEPP, 2022). In addition, the sample mostly comprises experienced teachers. The average teaching experience in the sample is 18.5 years4. In addition, 55% of the sample consists of maths teachers and 40.6% of modern languages teachers. The number of students in the sample is estimated at N=956 per school, based on the data collected using school leaders questionnaires. This estimate aligns with the means reported for the general student population in France: 1055 in academic high schools, 406 in vocational high schools and 501 in middle schools (or “collèges”)5. The social position index (IPS) represents the socio-economic and cultural conditions of students’ families. The average IPS in the sample is 108 which is slightly superior to the means reported for the general population: 102 for high school students (Le Monde, 2023, 11 January) and 105 for middle school students (DEPP, 2023). As requested, most teachers (71.7%) selected a 10th grade6 class to participate in the experiment.",France,10,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf This estimate aligns with the means reported for the general student population in France: 1055 in academic high schools, 406 in vocational high schools and 501 in middle schools (or “collèges”)5. The social position index (IPS) represents the socio-economic and cultural conditions of students’ families. The average IPS in the sample is 108 which is slightly superior to the means reported for the general population: 102 for high school students (Le Monde, 2023, 11 January) and 105 for middle school students (DEPP, 2023). As requested, most teachers (71.7%) selected a 10th grade6 class to participate in the experiment. The number of students per class, N=27.2, is representative of the average number of students per class in the general population7. Table 1: Characteristics of the sample Teachers’ profiles Sex Female 54.4% Male 43.3% Prefer not to say 2.2% Teaching experience Average number of years of teaching experience 18.5 Subject taught Maths 55.0% Modern languages 40.6% Other 4.4% Schools characteristics School size8 Estimated average number of students 956 4 For comparison purposes, 75% of teachers in the sample have more than 12 years of teaching experience, compared to 43% in academic high schools across France (Repères et références statistiques, MENJ, 2022). 5 Repères et références statistiques, MENJ, 2022. 6 Grade 10 corresponds to “Seconde” in the French educational system. 7 For comparison purposes, the average number of students per class in the general population is N=30.7 in academic high schools, N=18.3 in vocational high schools and N=27.7 in lower-secondary schools. 8 Due to the data collection method, the average number of students was calculated based on the school leader database. The response rate from school leaders is lower, therefore we can only give an estimate of the average number of students. 16 Student population Social position index (mean) 108 School type Academic 61.7% Vocational 11.1% Mixed 9.4% Lower-secondary 17.8% Classes characteristics Students’ year Grade 9 17.8% Grade 10 71.7% Grade 11 8.9% Class size Average number of students per class 27.2 Proportion of students Average proportion of students with academic 35.4% with academic difficulties difficulties per class It must be noted that the teacher sample consists of volunteers. Consequently, teachers in the AI4T project were expected to have a greater interest in digital technologies. Indeed, they proved efficient and successful at integrating technology in the classroom. The average score on this index is 5.5, which falls in the middle of the answer options “generally agree” and “agree” to positive statements associated with their capacity to integrate digital technologies. Furthermore, 35.9% of school leaders stated that their school had participated in other studies related to digital tools in the last 5 years, and 9.4% that their school had participated in other studies related to artificial intelligence in the last 5 years. The 23 teachers and 5 school leaders who participated in the interviews were also volunteers. Out of the 23 teachers who participated in the interview,  9 were women and 14 were men  9 were English language teachers and 14 were maths teachers  9 were in “lycée general”, 4 in “lycées polyvalents” and 10 in “lycée professionnel”  21 taught 10th grade students and 2 taught 11th grade students  All belonged to the intervention group  All confirmed having done the MOOC, or at least parts of it  All had attended the face-to-face sessions and the webinars  2 teachers had read the textbook.",France,11,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Out of the 23 teachers who participated in the interview,  9 were women and 14 were men  9 were English language teachers and 14 were maths teachers  9 were in “lycée general”, 4 in “lycées polyvalents” and 10 in “lycée professionnel”  21 taught 10th grade students and 2 taught 11th grade students  All belonged to the intervention group  All confirmed having done the MOOC, or at least parts of it  All had attended the face-to-face sessions and the webinars  2 teachers had read the textbook. 3.2 Data analysis Data cleaning Due to the method of data collection which allowed for multiple answers from a single participant, the first step in the data cleaning process was to remove duplicates, which were identified thanks to participants’ evaluation numbers. When a single participant had answered a question several times, the most complete answer was kept and if several answers had been completed to the same extent, the first one was kept. Incomplete answers were kept as long as the participant had completed at least the first pages. A report summary of the data cleaning process can be found in appendix A. Participants’ evaluation numbers, which were country-specific, were cross-referenced with the country entered by each participant. Very few students had indicated a country that did not match their evaluation number. In this case, the country was modified by the evaluator. No discrepancies between 17 assessment number and corresponding country were found in teacher and school leader questionnaires. Psychometric properties of the scales Before calculating the scales scores, the scales psychometric properties were tested. The Cronbach alpha was calculated on all scales as a measure of internal consistency. For each item, the evaluation team calculated the item-total correlation and the alpha if item is dropped. Items were taken out of the scale when their correlation with the total was significantly lower than the other items and when their removal improved the alpha. A factor analysis was then conducted for each scale. We used Cattell’s scree test to identify the number of factors. Additional items were taken out when we identified cross- loadings on several factors. A summary of the psychometric properties of the scales can be found in appendix B. To calculate the scores, the Likert scales were converted into numbers. The scores on each item were added together and then divided by the number of items. Standardisation was operated at the country level based on the mean and standard deviation of the control group in the baseline. Balancing checks & attrition Before conducting the impact analysis, we checked that randomisation had produced two comparable groups. To do this, we performed a student t-test on teacher characteristics and on the main outcomes measured at the beginning of the experiment. Significant differences between the two groups are likely in small samples such as the present one. They do not invalidate the randomisation process but they reinforce the importance of considering control variables in the regression analyses. There were significant differences for only two control variables (sex; student academic difficulties) and two outcomes (identification as AI of tools mainly based on AI; intention to use AI). The results of these analyses can be found in appendix C. The comparability of the two groups is also dependent on attrition throughout the experiment. A difference in response rates between the two groups could lead to both observable and unobservable differences. Table 2 presents the response rates for each group.",France,12,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf They do not invalidate the randomisation process but they reinforce the importance of considering control variables in the regression analyses. There were significant differences for only two control variables (sex; student academic difficulties) and two outcomes (identification as AI of tools mainly based on AI; intention to use AI). The results of these analyses can be found in appendix C. The comparability of the two groups is also dependent on attrition throughout the experiment. A difference in response rates between the two groups could lead to both observable and unobservable differences. Table 2 presents the response rates for each group. Table 2: Response rates for each participant type Control group Intervention group Teachers’ response rate 69.6% 71.5% (answered both questionnaires) School leaders’s response rate 57.4% 48.3% Classes’ response rate 16% 24.6% For teachers, attrition is around 30%. The difference in attrition between the two groups is small (less than 2%). These figures confirm the comparability of the two groups. The response rate is low for the school leaders questionnaire and very low for the student questionnaire. A discussion with the French Ministry of Education revealed that the sampling process was, for the most part, done directly with teachers. School leaders’s low response rate may be due to a lesser engagement with the project. The low response rate of classes may be due to logistical difficulties in administering the questionnaire in class at the end of the school year. Compliance 18 In the endline questionnaire (administered in March 2023), teachers were asked whether they had received access to the AI4T intervention. The results show that randomisation was successful, with only 5% of teachers not in their originally assigned group. Further details are provided on their actual engagement with the professional learning pathway in the section Completion and Engagement. Qualitative data analysis Interviews with teachers and school leaders were implemented via Microsoft Teams. Participants provided their consent to be both interviewed and recorded. The NVivo software was used to transcribe the recordings. Each recording was then edited for errors. The research team created two analysis grids, one for the teachers’ interviews and another for the school leaders’s interviews. This was done to ensure the comparability of the interview data across participating countries. The grids were informed by the research objectives, the theoretical framework and the interview question grids. They were tested on a small sample of interviews and amended when necessary. Using the NVivo software, each transcript was then individually proofed, assigning labels (or “codes”) to each chunk of data (see appendix D for an example). Finally, a summary of each interview was saved in an Excel document. That information was used to illustrate, support, explain, as well as shed some new light on the questionnaire data. Open questions were also treated as qualitative data. Analytical grids were jointly devised with the other evaluation teams. 19 Teachers’ results 4.1 Teachers’ reactions to the professional learning pathway Expectations In the endline questionnaire used at the end of the experiment, teachers were asked about their expectations from the professional learning pathway through interviews and an open-ended question. Many interviewees expressed their initial enthusiasm to participate in a professional learning pathway on AI and made reference to today’s society in which AI is widely talked about, including in schools: Teacher 0517_2 – interview excerpt: We’ve been hearing a lot about artificial intelligence lately, so it came at the right time. Teacher 0523 – interview excerpt: I was very excited to participate in this experiment since I also teach computer science, the new subject “NSI” [Numérique et sciences informatiques].",France,13,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Many interviewees expressed their initial enthusiasm to participate in a professional learning pathway on AI and made reference to today’s society in which AI is widely talked about, including in schools: Teacher 0517_2 – interview excerpt: We’ve been hearing a lot about artificial intelligence lately, so it came at the right time. Teacher 0523 – interview excerpt: I was very excited to participate in this experiment since I also teach computer science, the new subject “NSI” [Numérique et sciences informatiques]. So, I was excited about the interest in artificial intelligence. When answering the open question on their expectations, 53.8% of teachers mentioned that they expected help on how to use AI tools. Teachers wrote that they wanted to “discover”, “familiarise themselves with” or “test out” new AI tools. Many of them insisted on the need for “practical” help with “examples of use”. They wrote that they wanted AI tools that would be “directly usable in the classroom”. 40.7% of teachers mentioned that they expected to learn more about AI, and that they wanted to “discover AI” or “better grasp what AI truly is”. Many answers mentioned learning about AI for educational purposes more specifically. They wanted to learn about the “challenges” and the “benefits” of using AI in education. A few teachers wrote that they expected to learn about technical aspects, such as “how AI works”. Feedback from the interviews illustrate these two main expectations: Teacher 0608_1 – interview excerpt: It seemed interesting to me, not because I wanted to learn new things, but because I wanted to know how I could be guided, and how I could successfully find ideas for my teaching practice, and how I could use specific tools. Teacher 0530_2 – interview excerpt: Actually, the idea was to go and get some new information that I was far from possessing. Artificial intelligence for me wasn't really something very clear in my mind. I had some idea of what it was, but you know, I didn't really see any application in our line of work. Teachers were then asked whether the professional learning pathway had met their expectations. 8.8% of teachers answered “completely”, 36.3% “for the most part”, 48.4% “a little” and 5.5% “not at all”. Elements to explain these results are provided in the section on Satisfaction. Completion and engagement Most teachers took part in the MOOC, webinars and face-to-face sessions. 94.5% of teachers claimed that they had, at least partially, completed the MOOC, and 58.5% that they had fully completed it. Regarding the other parts of the pathway, 96.7% of teachers said that they had, at least partially, attended the webinars, and 80.9% that they had fully participated in the face-to-face session. However, only 45.1% of teachers stated that they had, at least partially, read the textbook. It is worth noting that the textbook was not a compulsory element of the French professional learning pathway. Consequently, there was limited emphasis on the textbook during the project's initial stages. Its access was provided via a link in the MOOC and it was described as an additional resource. A webinar to present the textbook was organised mid-March, only a week before the last evaluation questionnaire. Some interviewees indeed confirmed that they had not heard of the textbook. 20 Teacher 0524_2 – interview excerpt: The booklet, it doesn't ring a bell at all. So, well, I don't know what to say about that. Teacher 0516_1 – interview excerpt: It doesn't ring a bell. I must not have looked into it in depth...",France,14,1,P
AI4T_National_Evaluation_Report_France.pdf,AI4T_National_Evaluation_Report_France.pdf,"AI4T_National_Evaluation_Report_France.pdf Its access was provided via a link in the MOOC and it was described as an additional resource. A webinar to present the textbook was organised mid-March, only a week before the last evaluation questionnaire. Some interviewees indeed confirmed that they had not heard of the textbook. 20 Teacher 0524_2 – interview excerpt: The booklet, it doesn't ring a bell at all. So, well, I don't know what to say about that. Teacher 0516_1 – interview excerpt: It doesn't ring a bell. I must not have looked into it in depth... I might have skimmed through it at some point, but right now, I don't have any recollection of it. Figure 5: Participation of teachers from the intervention group in the different parts of the professional learning pathway Mooc 58,4% 36,0% 5,6% Face-to-face session 80,9% 3,4% 15,7% Webinars 65,2% 31,5% 3,4% Textbook 32,6% 13,5% 53,9% 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100% Full participation Partial participation No participation Few participants reported issues that might have hindered their participation in the professional learning pathway: only 6.6% reported a lack of equipment, 11% reported a lack of room to engage with the online materials, 11% reported bugs in the online materials, and 3.3% reported a lack of support from their school. Participants reported a medium level of behavioural and cognitive engagement with an average score respectively of 4.66 and 4.74 (on a scale of 1 to 7). Participants also reported a low level of social engagement, with an average score of 3, and a rather high level of emotional engagement, with an average score of 5.55. A more detailed analysis of participants’ engagement with the MOOC specifically was conducted by the Loria. The Loria identified 79 French teachers who left learning traces on the MOOC and could be linked to a survey response (for comparison purposes, there were 93 teachers in the intervention group). They can be classified into two types of learners. The first type, comprising 39 teachers, had, on average, a high level of completion (0.80) and performance (0.77) and a medium level of engagement (0.51). The second type, comprising 36 teachers, had, on average, a medium-to-low level of completion (0.45), a low level of engagement (0.21) and medium performance (0.59). The 4 remaining users could not be classified in one group or another (outliers). Satisfaction In this section, we first present teachers’ general feedback on the professional learning pathway before turning to teachers’ feedback on each part of the pathway (i.e., face-to-face session, MOOC, textbook and webinars). Teachers were asked whether they agreed with statements about the usefulness of the AI4T professional learning pathway for their work. Teachers reported on average a score of 4, which corresponds to the answer “neither agree nor disagree”. 51.6% of teachers agreed that the AI4T professional learning experience helped them improve their professional skills and only 30.8% that it had great practical value for their work. General comments made on the professional learning pathway in both interviews and open-ended questions showed that teachers found it informative but not practical enough. Interviewees were disappointed that some educational tools had been described 21 too quickly, were not adapted to their needs, or were not GDPR compliant and that not enough time had been spent manipulating the tools. Teacher 0608_1 – interview excerpt: We were presented with projects, which were at an embryonic stage and which were not really in place yet and that we couldn't use. […] But we also saw things that we hadn't seen before, such as tools, etc. But this came a little late in the year.",France,15,1,P
